#separator:Comma
#html:true
#guid column:1
#notetype column:6
#deck column:4
#tags column:5
#columns:GUID,Front_Text,Back_Extra,Deck,Tags,NoteType
CCS21-530082a8,The family-pension rule's sub-rule (16): family-pension does NOT apply to a{{c1::re-employed retiree ineligible for pension/service-gratuity}}under these rules.,<b>Rule:</b> No pension linkage → no family-pension umbrella.<br><br><b>Hinglish:</b> Bina-pension-chhatra-nahi.<br><br><b>Ref:</b> Rule 50(16); Rule 50,CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Exclusion Bare_Text_Verified CCS_Pension::Rule_50 Priority::Medium,Cloze
CCS21-afe9de5c,The missing-persons rule's sub-rule (6): missing servant's pay/emoluments reckoned on{{c1::LAST DUTY DAY}}(or{{c2::leave-expiry if on leave}}) — via family-pension-Expl-1 + the gratuity rule's sub-rule (6).,<b>Rule:</b> The valuation anchor for FP-pay and gratuity-emoluments alike.<br><br><b>Hinglish:</b> Aakhri-duty-vetan-aadhar.<br><br><b>Ref:</b> Rule 51(6); Rule 50; Rule 45(6),CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_51 Valuation Bare_Text_Verified CCS_Pension::Rule_51 Priority::Medium,Cloze
CCS21-4dd77f2a,QUIRK — The missing-persons rule's sub-rule (8)(a) prints '{{c1::Provided FURTHER that...}}' (interest proviso) with{{c2::NO first proviso visible in the extract}}— content of any first proviso is UNSEEN; never invent it.,"<b>Rule:</b> the missing-persons rule//,, (10), (11) all verified verbatim alongside — only this numbering gap stays open.<br><br><b>Hinglish:</b> Pehla-parantuk-adrishya — gadho-mat.<br><br><b>Ref:</b> Rule 51(8)(a) - VERIFY Gazette; Rule 51(8); Rule 51(8)(b); Rule 51(c); Rule 51(d); Rule 51(9)",CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_51 Numbering Bare_Text_Verified CCS_Pension::Rule_51 Priority::Medium,Cloze
CCS21-ca8e2d91,The DR rule's sub-rule (1): DR covers{{c1::pensioners + compassionate-allowance holders + FP-ers}}at{{c2::Govt-specified rates/conditions}}.,<b>Rule:</b> Compassionate allowance rides the DR bus too.<br><br><b>Hinglish:</b> Mehngai-anukampa-samet.<br><br><b>Ref:</b> Rule 52(1); Rule 41,CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_52 DR Bare_Text_Verified CCS_Pension::Rule_52 Priority::High,Cloze
CCS21-824335b9,The DR rule's sub-rule (2): re-employed/absorbed pensioner draws{{c1::NO DR during the spell}}— UNLESS{{c2::pay fixed at post-MINIMUM (&lt; pre-retirement pay)}}+{{c3::entire pension IGNORED in that fixation}}(+cond. (i) cut in extract).,<b>Rule:</b> Double-benefit bar with a narrow minimum-pay escape hatch.<br><br><b>Hinglish:</b> Naukri-par-mehngai-band — nyuntam-apvaad.<br><br><b>Ref:</b> Rule 52(2),CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_52 DR Bare_Text_Verified CCS_Pension::Rule_52 Priority::High,Cloze
CCS21-1a8b0f50,The DR rule's sub-rule (3): DR-claim certificate states{{c1::civil-post character}}+{{c2::minimum-pay fixation (&lt; pre-retirement)}}+{{c3::pension wholly IGNORED}}(cl. (i) garbled in mirror — VERIFY wording).,<b>Rule:</b> Paper proof for the -proviso escape hatch.<br><br><b>Hinglish:</b> Mehngai-daava-praman.<br><br><b>Ref:</b> Rule 52(3); Rule 52(2),CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_52 DR Bare_Text_Verified CCS_Pension::Rule_52 Priority::Medium,Cloze
CCS21-312d9ad9,The DR rule's sub-rule (4): EMPLOYED family pensioners{{c1::KEEP full DR on FP during employment}}— the DR rule's sub-rule (2)/(3) don't touch them.,<b>Rule:</b> The FP-er carve-out: employment never pauses family-pension DR.<br><br><b>Hinglish:</b> Parivar-mehngai-rozgaar-par-bhi.<br><br><b>Ref:</b> Rule 52(4); Rule 52(2),CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_52 DR Bare_Text_Verified CCS_Pension::Rule_52 Priority::High,Cloze
CCS21-33bb930e,RESOLVED — Provision vs Family Pension{{c1::EOP award RUNNING ⇒ no FP}};{{c2::EOP claim PENDING ⇒ provisional FP → revised PPA → discontinue}};{{c3::other-org/armed-forces FP never caps}}(the family-pension rule's sub-rule (5)all 3 clauses verbatim).,<b>Rule:</b> Old 'election VERIFY' card replaced — family-pension bare text verified; no separate election clause exists in the family-pension rule.<br><br><b>Hinglish:</b> EOP-chale-ruke; vichaar-asthaayi.<br><br><b>Ref:</b> Rule 50(5); Rule 50; Rule 50(5)(a); Rule 50(a)-(c),CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 EOP Bare_Text_Verified CCS_Pension::Rule_50 Priority::High,Cloze
CCS21-27dcbb7b,The family-pension rule's sub-rule (9)(h)(vii) tail: Guardianship Certificate under{{c1::National Trust Act 1999 s.14}}(local committee) for{{c2::autism / CP / mental retardation / multiple disabilities}}.,<b>Rule:</b> Completes the cut-off — nomination ladder already carded.<br><br><b>Hinglish:</b> Nyas-praman-chaar-divyangta.<br><br><b>Ref:</b> Rule 50(9)(h)(vii); Rule 50(9); Rule 50(vii),CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Disability Bare_Text_Verified Priority::Medium CCS_Pension::Rule_50,Cloze
CCS21-1d1feacc,TRAP — The family-pension rule's sub-rule (9)(i): DISABLED child's marriage{{c1::does NOT disqualify}}; the family-pension rule's sub-rule (9)(n): any OTHER child's marriage/remarriage{{c2::ENDS FP from that date}}.,"<b>Rule:</b> (i) carves disabled children out of (n) — the examined exception.<br><br><b>Hinglish:</b> Divyang-shaadi-chhoot; anya-ant.<br><br><b>Ref:</b> Rule 50(9)(i), (n); Rule 50(9)",CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Marriage Bare_Text_Verified Exam_Trap Priority::Critical CCS_Pension::Rule_50,Cloze
CCS21-b1ab8509,The family-pension rule's sub-rule (9)(j): 25+ daughter life-FP needs{{c1::under-reinstatement queue cleared}}+{{c2::NO disabled child waiting}}+{{c3::was DEPENDENT}}+ birth order; widowhood/divorce must occur{{c4::DURING family's lifetime}}(divorce-filed proviso + no-preemption proviso).,<b>Rule:</b> Six gates for the ageless daughter — lifetime-link is the trap.<br><br><b>Hinglish:</b> Pachis-upar-chhah-dwaar.<br><br><b>Ref:</b> Rule 50(9)(j); Rule 50(9); Rule 25,CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Daughter Bare_Text_Verified Priority::High CCS_Pension::Rule_50,Cloze
CCS21-147a1552,The family-pension rule's sub-rule (9)(k) -(m): multi-mother children take{{c1::MOTHER's hypothetical share}}; split{{c2::per this sub-rule}}; cesser{{c3::cross-cascades (never lapses)}}. 'Son/daughter'{{c4::INCLUDES posthumous children}}.,"<b>Rule:</b> (k) entitlement + (l) split + (m) cascade + posthumous Explanation.<br><br><b>Hinglish:</b> Maa-hissa-bant-cascade; garbh-baccha-gina.<br><br><b>Ref:</b> Rule 50(9)(k), (l), (m); Rule 50(9)",CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Multi_Mother Bare_Text_Verified Priority::High CCS_Pension::Rule_50,Cloze
CCS21-fd0f3c7e,The family-pension rule's sub-rule (9)(o) -(p): earning ⇒{{c1::STOP}}; YEARLY certificates:{{c2::non-earning + non-marriage}}(disabled:{{c3::non-earning ONLY}}) to PDA.,"<b>Rule:</b> Stop-trigger + annual proof rhythm (twins the family-pension rule's sub-rule (k), the family-pension rule, the family-pension rule).<br><br><b>Hinglish:</b> Kamao-ruko; saal-praman.<br><br><b>Ref:</b> Rule 50(9)(o), (p); Rule 50(9); Rule 50(10)(c); Rule 50(11)(c); Rule 50(8)(k); Rule 50(8)",CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Certificate Bare_Text_Verified Priority::Medium CCS_Pension::Rule_50,Cloze
CCS21-991fa9de,"The family-pension rule's sub-rule (10)all 2 clauses: parents get FP{{c1::FOR LIFE}}(if dependent at death);{{c2::MOTHER first, THEN father}}.","<b>Rule:</b> Life tenure + mother-priority — the queue's third tier verbatim.<br><br><b>Hinglish:</b> Maa-pehle-aajivan.<br><br><b>Ref:</b> Rule 50(10)(a), (b); Rule 50(10); Rule 50(a)-(b)",CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Parents Bare_Text_Verified Priority::High CCS_Pension::Rule_50,Cloze
CCS21-d6fd7959,"The family-pension rule's sub-rule (10) expl + (c): parents 'dependent' = combined income{{c1::&lt; min-FP + DR}}(cites '(1)' — quirk, means (2));{{c2::YEARLY non-earning certificate}}; earning ⇒{{c3::STOP}}.",<b>Rule:</b> Dependency test + annual proof + stop-trigger.<br><br><b>Hinglish:</b> Sanyukt-aaya-seema; saal-praman.<br><br><b>Ref:</b> Rule 50(10),CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Parents Bare_Text_Verified Priority::High CCS_Pension::Rule_50,Cloze
CCS21-9a42254e,The family-pension rule's sub-rule (11): disabled siblings FP{{c1::FOR LIFE}}if{{c2::WHOLLY dependent}};{{c3::the family-pension rule+(i) criteria apply}}; disability{{c4::pre-existed death}}; dependent = non-FP income &lt;{{c5::entitled-FP + DR}};{{c6::YEARLY certificate}}.,<b>Rule:</b> Six-element sibling code — wholly (not partly) dependent is the gate word.<br><br><b>Hinglish:</b> Bhai-behan-poorna-aashrit.<br><br><b>Ref:</b> Rule 50(11); Rule 50(9)(h),CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Siblings Bare_Text_Verified Priority::High CCS_Pension::Rule_50,Cloze
CCS21-7e43bc3c,The missing-persons rule's sub-rule (7): retired-missing servant's gratuity emoluments reckoned per{{c1::the gratuity rule}}(reconstructed from chunk-joint c23+c24 — wording continuous).,"<b>Rule:</b> Closes the cut-off — the gratuity rule's sub-rule = emoluments, average-emoluments if reduced, DA counts.<br><br><b>Hinglish:</b> Lapata-sewanivritt-paintalis-chhah.<br><br><b>Ref:</b> Rule 51(7); Rule 45(6); Rule 32; Rule 31; Rule 51(6)",CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_51 Valuation Bare_Text_Verified Priority::Medium CCS_Pension::Rule_51,Cloze
CCS21-2f8f34a5,"The missing-persons rule's sub-rule (1)(b): THREE dates, whichever is{{c1::LATEST}}—{{c2::leave sanctioned}}/{{c3::pay paid}}/{{c4::police report}}.",<b>Rule:</b> Latest-of-three starts the missing-servant clock.<br><br><b>Hinglish:</b> Jo-sabse-baad-ghadi.<br><br><b>Ref:</b> Rule 51(1)(b); Rule 51(1),CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_51 Timeline Priority::Critical CCS_Pension::Rule_51,Cloze
CCS21-95756539,The missing-persons rule 'police report' ={{c1::FIR OR Daily Diary Entry OR General Diary Entry}}(any ONE qualifies).,"<b>Rule:</b> Three doors, one key — any single report form suffices.<br><br><b>Hinglish:</b> FIR-DDE-GDE-koi-ek.<br><br><b>Ref:</b> Rule 51(1)(b); Rule 51",CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_51 Missing_Report Priority::Critical CCS_Pension::Rule_51,Cloze
